Nb_of_games_learned ; Nb_of_games_test ; Agent_game_won ; Random_game_won ; Recognized_states ; Total_states
5400 ; 1000 ; 665 ; 321 ; 6054 ; 24000
5400 ; 1000 ; 663 ; 304 ; 5902 ; 24000
5400 ; 1000 ; 652 ; 287 ; 5855 ; 24000
5400 ; 1000 ; 676 ; 293 ; 5979 ; 24000
5400 ; 1000 ; 656 ; 270 ; 5928 ; 24000
5400 ; 1000 ; 619 ; 293 ; 5825 ; 24000
4000 ; 1000 ; 634 ; 326 ; 5388 ; 24000
4000 ; 1000 ; 625 ; 287 ; 5476 ; 24000
4000 ; 1000 ; 644 ; 322 ; 5384 ; 24000
4000 ; 1000 ; 623 ; 305 ; 5549 ; 24000
4000 ; 1000 ; 630 ; 300 ; 5459 ; 24000
4000 ; 1000 ; 603 ; 306 ; 5336 ; 24000
4000 ; 1000 ; 635 ; 306 ; 5524 ; 24000
4000 ; 1000 ; 644 ; 282 ; 5477 ; 24000
4000 ; 1000 ; 626 ; 289 ; 5512 ; 24000
4000 ; 1000 ; 654 ; 312 ; 5648 ; 24000
1600 ; 1000 ; 546 ; 309 ; 4346 ; 24000
1600 ; 1000 ; 574 ; 276 ; 4407 ; 24000
1600 ; 1000 ; 553 ; 298 ; 4307 ; 24000
1600 ; 1000 ; 531 ; 293 ; 4176 ; 24000
1600 ; 1000 ; 552 ; 301 ; 4376 ; 24000
1600 ; 1000 ; 547 ; 317 ; 4238 ; 24000
1600 ; 1000 ; 564 ; 300 ; 4273 ; 24000
1600 ; 1000 ; 560 ; 313 ; 4342 ; 24000
1600 ; 1000 ; 532 ; 306 ; 4299 ; 24000
1600 ; 1000 ; 528 ; 304 ; 4225 ; 24000
1400 ; 1000 ; 555 ; 313 ; 4111 ; 24000
1400 ; 1000 ; 525 ; 303 ; 4043 ; 24000
1400 ; 1000 ; 550 ; 299 ; 4165 ; 24000
1400 ; 1000 ; 535 ; 275 ; 4045 ; 24000
1400 ; 1000 ; 544 ; 307 ; 4142 ; 24000
1400 ; 1000 ; 535 ; 313 ; 4099 ; 24000
1400 ; 1000 ; 524 ; 303 ; 4073 ; 24000
1400 ; 1000 ; 525 ; 298 ; 4040 ; 24000
1400 ; 1000 ; 544 ; 310 ; 3990 ; 24000
1400 ; 1000 ; 559 ; 326 ; 4152 ; 24000
3000 ; 1000 ; 612 ; 303 ; 5220 ; 24000
3000 ; 1000 ; 613 ; 294 ; 5145 ; 24000
3000 ; 1000 ; 581 ; 291 ; 5066 ; 24000
3000 ; 1000 ; 577 ; 296 ; 5100 ; 24000
3000 ; 1000 ; 604 ; 314 ; 5109 ; 24000
3000 ; 1000 ; 592 ; 325 ; 4986 ; 24000
3000 ; 1000 ; 601 ; 306 ; 5003 ; 24000
3000 ; 1000 ; 607 ; 321 ; 5089 ; 24000
3000 ; 1000 ; 585 ; 300 ; 4996 ; 24000
3000 ; 1000 ; 575 ; 339 ; 5078 ; 24000
4800 ; 1000 ; 659 ; 306 ; 5764 ; 24000
4800 ; 1000 ; 631 ; 310 ; 5760 ; 24000
4800 ; 1000 ; 639 ; 297 ; 5660 ; 24000
4800 ; 1000 ; 646 ; 302 ; 5776 ; 24000
4800 ; 1000 ; 641 ; 293 ; 5823 ; 24000
4800 ; 1000 ; 648 ; 307 ; 5605 ; 24000
4800 ; 1000 ; 654 ; 304 ; 5791 ; 24000
4800 ; 1000 ; 637 ; 323 ; 5749 ; 24000
4800 ; 1000 ; 618 ; 303 ; 5695 ; 24000
4800 ; 1000 ; 629 ; 312 ; 5667 ; 24000
1800 ; 1000 ; 557 ; 299 ; 4415 ; 24000
1800 ; 1000 ; 538 ; 278 ; 4414 ; 24000
1800 ; 1000 ; 569 ; 301 ; 4502 ; 24000
1800 ; 1000 ; 550 ; 310 ; 4412 ; 24000
1800 ; 1000 ; 558 ; 308 ; 4358 ; 24000
1800 ; 1000 ; 534 ; 269 ; 4372 ; 24000
1800 ; 1000 ; 553 ; 325 ; 4405 ; 24000
1800 ; 1000 ; 563 ; 338 ; 4501 ; 24000
1800 ; 1000 ; 530 ; 300 ; 4324 ; 24000
1800 ; 1000 ; 564 ; 317 ; 4377 ; 24000
2400 ; 1000 ; 591 ; 288 ; 4730 ; 24000
2400 ; 1000 ; 570 ; 326 ; 4809 ; 24000
2400 ; 1000 ; 610 ; 302 ; 4890 ; 24000
2400 ; 1000 ; 560 ; 295 ; 4724 ; 24000
2400 ; 1000 ; 581 ; 307 ; 4884 ; 24000
2400 ; 1000 ; 574 ; 293 ; 4688 ; 24000
2400 ; 1000 ; 590 ; 289 ; 4758 ; 24000
2400 ; 1000 ; 592 ; 270 ; 4839 ; 24000
2400 ; 1000 ; 564 ; 307 ; 4793 ; 24000
2400 ; 1000 ; 572 ; 321 ; 4803 ; 24000
5600 ; 1000 ; 661 ; 294 ; 5961 ; 24000
5600 ; 1000 ; 654 ; 332 ; 5870 ; 24000
5600 ; 1000 ; 634 ; 304 ; 5790 ; 24000
5600 ; 1000 ; 647 ; 308 ; 5943 ; 24000
5600 ; 1000 ; 645 ; 280 ; 6101 ; 24000
5600 ; 1000 ; 643 ; 305 ; 5842 ; 24000
5600 ; 1000 ; 658 ; 303 ; 5955 ; 24000
5600 ; 1000 ; 660 ; 327 ; 5869 ; 24000
5600 ; 1000 ; 649 ; 300 ; 5882 ; 24000
5600 ; 1000 ; 656 ; 316 ; 5895 ; 24000
1400 ; 1000 ; 521 ; 309 ; 3918 ; 24000
1400 ; 1000 ; 553 ; 319 ; 4250 ; 24000
1400 ; 1000 ; 566 ; 329 ; 4232 ; 24000
1400 ; 1000 ; 573 ; 309 ; 4222 ; 24000
1400 ; 1000 ; 519 ; 276 ; 4040 ; 24000
1400 ; 1000 ; 534 ; 319 ; 3981 ; 24000
1400 ; 1000 ; 541 ; 301 ; 4092 ; 24000
1400 ; 1000 ; 544 ; 297 ; 4073 ; 24000
1400 ; 1000 ; 528 ; 316 ; 4149 ; 24000
1400 ; 1000 ; 563 ; 305 ; 4142 ; 24000
4000 ; 1000 ; 618 ; 323 ; 5358 ; 24000
4000 ; 1000 ; 626 ; 318 ; 5482 ; 24000
4000 ; 1000 ; 598 ; 291 ; 5419 ; 24000
4000 ; 1000 ; 631 ; 275 ; 5417 ; 24000
4000 ; 1000 ; 625 ; 294 ; 5453 ; 24000
4000 ; 1000 ; 631 ; 299 ; 5486 ; 24000
4000 ; 1000 ; 605 ; 314 ; 5439 ; 24000
4000 ; 1000 ; 597 ; 303 ; 5344 ; 24000
4000 ; 1000 ; 645 ; 297 ; 5545 ; 24000
4000 ; 1000 ; 597 ; 311 ; 5319 ; 24000
2000 ; 1000 ; 562 ; 319 ; 4569 ; 24000
2000 ; 1000 ; 589 ; 308 ; 4650 ; 24000
2000 ; 1000 ; 568 ; 307 ; 4581 ; 24000
2000 ; 1000 ; 603 ; 295 ; 4678 ; 24000
2000 ; 1000 ; 596 ; 320 ; 4700 ; 24000
2000 ; 1000 ; 563 ; 288 ; 4730 ; 24000
2000 ; 1000 ; 589 ; 298 ; 4623 ; 24000
2000 ; 1000 ; 604 ; 294 ; 4701 ; 24000
2000 ; 1000 ; 559 ; 294 ; 4606 ; 24000
2000 ; 1000 ; 583 ; 315 ; 4484 ; 24000
3200 ; 1000 ; 600 ; 299 ; 5004 ; 24000
3200 ; 1000 ; 613 ; 300 ; 5185 ; 24000
3200 ; 1000 ; 594 ; 291 ; 5112 ; 24000
3200 ; 1000 ; 560 ; 303 ; 5065 ; 24000
3200 ; 1000 ; 632 ; 305 ; 5181 ; 24000
3200 ; 1000 ; 594 ; 296 ; 5150 ; 24000
3200 ; 1000 ; 617 ; 317 ; 5238 ; 24000
3200 ; 1000 ; 626 ; 316 ; 5193 ; 24000
3200 ; 1000 ; 605 ; 310 ; 5137 ; 24000
3200 ; 1000 ; 612 ; 313 ; 5156 ; 24000
2000 ; 1000 ; 569 ; 309 ; 4428 ; 24000
2000 ; 1000 ; 560 ; 271 ; 4540 ; 24000
2000 ; 1000 ; 563 ; 313 ; 4545 ; 24000
2000 ; 1000 ; 561 ; 284 ; 4533 ; 24000
2000 ; 1000 ; 524 ; 286 ; 4453 ; 24000
2000 ; 1000 ; 556 ; 307 ; 4519 ; 24000
2000 ; 1000 ; 542 ; 309 ; 4423 ; 24000
2000 ; 1000 ; 552 ; 309 ; 4497 ; 24000
2000 ; 1000 ; 565 ; 287 ; 4559 ; 24000
2000 ; 1000 ; 567 ; 297 ; 4497 ; 24000
5400 ; 1000 ; 626 ; 298 ; 5792 ; 24000
5400 ; 1000 ; 649 ; 275 ; 5891 ; 24000
5400 ; 1000 ; 665 ; 327 ; 5905 ; 24000
5400 ; 1000 ; 645 ; 319 ; 5947 ; 24000
5400 ; 1000 ; 652 ; 306 ; 5775 ; 24000
5400 ; 1000 ; 630 ; 300 ; 5814 ; 24000
5400 ; 1000 ; 644 ; 322 ; 5691 ; 24000
5400 ; 1000 ; 640 ; 320 ; 5753 ; 24000
5400 ; 1000 ; 638 ; 313 ; 5829 ; 24000
5400 ; 1000 ; 673 ; 311 ; 5895 ; 24000
200 ; 1000 ; 390 ; 324 ; 1853 ; 24000
200 ; 1000 ; 410 ; 315 ; 1870 ; 24000
200 ; 1000 ; 391 ; 307 ; 1863 ; 24000
200 ; 1000 ; 396 ; 296 ; 1866 ; 24000
200 ; 1000 ; 388 ; 284 ; 1934 ; 24000
200 ; 1000 ; 380 ; 308 ; 1881 ; 24000
200 ; 1000 ; 416 ; 301 ; 1887 ; 24000
200 ; 1000 ; 424 ; 312 ; 2005 ; 24000
200 ; 1000 ; 408 ; 324 ; 1901 ; 24000
200 ; 1000 ; 393 ; 309 ; 1863 ; 24000
4400 ; 1000 ; 631 ; 305 ; 5610 ; 24000
4400 ; 1000 ; 637 ; 296 ; 5638 ; 24000
4400 ; 1000 ; 634 ; 290 ; 5547 ; 24000
4400 ; 1000 ; 651 ; 321 ; 5712 ; 24000
4400 ; 1000 ; 645 ; 312 ; 5609 ; 24000
4400 ; 1000 ; 636 ; 281 ; 5745 ; 24000
4400 ; 1000 ; 593 ; 322 ; 5458 ; 24000
4400 ; 1000 ; 663 ; 273 ; 5687 ; 24000
4400 ; 1000 ; 607 ; 306 ; 5517 ; 24000
4400 ; 1000 ; 673 ; 307 ; 5765 ; 24000
3800 ; 1000 ; 620 ; 304 ; 5378 ; 24000
3800 ; 1000 ; 617 ; 288 ; 5503 ; 24000
3800 ; 1000 ; 605 ; 286 ; 5296 ; 24000
3800 ; 1000 ; 596 ; 302 ; 5279 ; 24000
3800 ; 1000 ; 611 ; 307 ; 5349 ; 24000
3800 ; 1000 ; 638 ; 276 ; 5418 ; 24000
3800 ; 1000 ; 635 ; 316 ; 5427 ; 24000
3800 ; 1000 ; 616 ; 280 ; 5394 ; 24000
3800 ; 1000 ; 622 ; 313 ; 5391 ; 24000
3800 ; 1000 ; 614 ; 292 ; 5364 ; 24000
5600 ; 1000 ; 651 ; 285 ; 5811 ; 24000
5600 ; 1000 ; 639 ; 296 ; 5866 ; 24000
5600 ; 1000 ; 662 ; 301 ; 5875 ; 24000
5600 ; 1000 ; 635 ; 299 ; 5859 ; 24000
5600 ; 1000 ; 635 ; 303 ; 5888 ; 24000
5600 ; 1000 ; 655 ; 304 ; 5956 ; 24000
5600 ; 1000 ; 638 ; 295 ; 5843 ; 24000
5600 ; 1000 ; 648 ; 288 ; 5910 ; 24000
5600 ; 1000 ; 624 ; 308 ; 5770 ; 24000
5600 ; 1000 ; 657 ; 310 ; 5837 ; 24000
800 ; 1000 ; 512 ; 315 ; 3387 ; 24000
800 ; 1000 ; 470 ; 281 ; 3271 ; 24000
800 ; 1000 ; 517 ; 323 ; 3402 ; 24000
800 ; 1000 ; 473 ; 295 ; 3406 ; 24000
800 ; 1000 ; 481 ; 305 ; 3321 ; 24000
800 ; 1000 ; 501 ; 329 ; 3366 ; 24000
800 ; 1000 ; 503 ; 284 ; 3387 ; 24000
800 ; 1000 ; 517 ; 303 ; 3482 ; 24000
800 ; 1000 ; 489 ; 301 ; 3291 ; 24000
800 ; 1000 ; 475 ; 313 ; 3363 ; 24000
3800 ; 1000 ; 635 ; 299 ; 5553 ; 24000
3800 ; 1000 ; 618 ; 292 ; 5448 ; 24000
3800 ; 1000 ; 627 ; 288 ; 5441 ; 24000
3800 ; 1000 ; 620 ; 301 ; 5446 ; 24000
3800 ; 1000 ; 616 ; 313 ; 5416 ; 24000
3800 ; 1000 ; 614 ; 273 ; 5386 ; 24000
3800 ; 1000 ; 616 ; 293 ; 5443 ; 24000
3800 ; 1000 ; 651 ; 306 ; 5401 ; 24000
3800 ; 1000 ; 618 ; 315 ; 5403 ; 24000
3800 ; 1000 ; 599 ; 308 ; 5410 ; 24000
7200 ; 1000 ; 673 ; 295 ; 6199 ; 24000
7200 ; 1000 ; 668 ; 301 ; 6240 ; 24000
7200 ; 1000 ; 659 ; 276 ; 6230 ; 24000
7200 ; 1000 ; 671 ; 316 ; 6220 ; 24000
7200 ; 1000 ; 661 ; 293 ; 6251 ; 24000
7200 ; 1000 ; 673 ; 314 ; 6309 ; 24000
7200 ; 1000 ; 674 ; 296 ; 6165 ; 24000
7200 ; 1000 ; 658 ; 303 ; 6210 ; 24000
7200 ; 1000 ; 675 ; 297 ; 6325 ; 24000
7200 ; 1000 ; 664 ; 298 ; 6091 ; 24000
4400 ; 1000 ; 656 ; 316 ; 5564 ; 24000
4400 ; 1000 ; 619 ; 312 ; 5494 ; 24000
4400 ; 1000 ; 638 ; 326 ; 5680 ; 24000
4400 ; 1000 ; 642 ; 309 ; 5567 ; 24000
4400 ; 1000 ; 617 ; 315 ; 5521 ; 24000
4400 ; 1000 ; 603 ; 303 ; 5455 ; 24000
4400 ; 1000 ; 612 ; 282 ; 5551 ; 24000
4400 ; 1000 ; 608 ; 322 ; 5472 ; 24000
4400 ; 1000 ; 600 ; 310 ; 5533 ; 24000
4400 ; 1000 ; 643 ; 308 ; 5638 ; 24000
5400 ; 1000 ; 629 ; 296 ; 5873 ; 24000
5400 ; 1000 ; 659 ; 313 ; 5928 ; 24000
5400 ; 1000 ; 639 ; 284 ; 5881 ; 24000
5400 ; 1000 ; 638 ; 315 ; 5905 ; 24000
5400 ; 1000 ; 649 ; 304 ; 5929 ; 24000
5400 ; 1000 ; 667 ; 290 ; 5929 ; 24000
5400 ; 1000 ; 652 ; 329 ; 5910 ; 24000
5400 ; 1000 ; 651 ; 297 ; 5883 ; 24000
5400 ; 1000 ; 617 ; 288 ; 5802 ; 24000
5400 ; 1000 ; 634 ; 301 ; 5980 ; 24000
1400 ; 1000 ; 538 ; 304 ; 4153 ; 24000
1400 ; 1000 ; 560 ; 279 ; 4192 ; 24000
1400 ; 1000 ; 529 ; 288 ; 4092 ; 24000
1400 ; 1000 ; 534 ; 340 ; 4140 ; 24000
1400 ; 1000 ; 528 ; 279 ; 4132 ; 24000
1400 ; 1000 ; 565 ; 302 ; 4199 ; 24000
1400 ; 1000 ; 522 ; 321 ; 4172 ; 24000
1400 ; 1000 ; 535 ; 286 ; 4069 ; 24000
1400 ; 1000 ; 529 ; 289 ; 3951 ; 24000
1400 ; 1000 ; 519 ; 312 ; 4066 ; 24000
5600 ; 1000 ; 646 ; 320 ; 5890 ; 24000
5600 ; 1000 ; 659 ; 323 ; 5874 ; 24000
5600 ; 1000 ; 675 ; 290 ; 6021 ; 24000
5600 ; 1000 ; 656 ; 306 ; 5836 ; 24000
5600 ; 1000 ; 633 ; 296 ; 5976 ; 24000
5600 ; 1000 ; 657 ; 313 ; 5947 ; 24000
5600 ; 1000 ; 655 ; 302 ; 6021 ; 24000
5600 ; 1000 ; 662 ; 315 ; 6017 ; 24000
5600 ; 1000 ; 654 ; 303 ; 5996 ; 24000
5600 ; 1000 ; 670 ; 314 ; 6068 ; 24000
4000 ; 1000 ; 624 ; 308 ; 5373 ; 24000
4000 ; 1000 ; 640 ; 313 ; 5569 ; 24000
4000 ; 1000 ; 618 ; 305 ; 5460 ; 24000
4000 ; 1000 ; 620 ; 320 ; 5486 ; 24000
4000 ; 1000 ; 637 ; 299 ; 5488 ; 24000
4000 ; 1000 ; 620 ; 304 ; 5527 ; 24000
4000 ; 1000 ; 640 ; 303 ; 5537 ; 24000
4000 ; 1000 ; 613 ; 319 ; 5451 ; 24000
4000 ; 1000 ; 619 ; 312 ; 5505 ; 24000
4000 ; 1000 ; 628 ; 289 ; 5520 ; 24000
3600 ; 1000 ; 637 ; 311 ; 5463 ; 24000
3600 ; 1000 ; 571 ; 312 ; 5112 ; 24000
3600 ; 1000 ; 624 ; 318 ; 5362 ; 24000
3600 ; 1000 ; 627 ; 313 ; 5400 ; 24000
3600 ; 1000 ; 621 ; 308 ; 5453 ; 24000
3600 ; 1000 ; 615 ; 316 ; 5395 ; 24000
3600 ; 1000 ; 615 ; 308 ; 5419 ; 24000
3600 ; 1000 ; 614 ; 343 ; 5377 ; 24000
3600 ; 1000 ; 616 ; 296 ; 5383 ; 24000
3600 ; 1000 ; 622 ; 281 ; 5472 ; 24000
1000 ; 1000 ; 502 ; 304 ; 3657 ; 24000
1000 ; 1000 ; 492 ; 283 ; 3513 ; 24000
1000 ; 1000 ; 502 ; 312 ; 3542 ; 24000
1000 ; 1000 ; 539 ; 324 ; 3595 ; 24000
1000 ; 1000 ; 510 ; 327 ; 3630 ; 24000
1000 ; 1000 ; 502 ; 322 ; 3543 ; 24000
1000 ; 1000 ; 517 ; 309 ; 3637 ; 24000
1000 ; 1000 ; 508 ; 318 ; 3573 ; 24000
1000 ; 1000 ; 537 ; 279 ; 3612 ; 24000
1000 ; 1000 ; 522 ; 316 ; 3671 ; 24000
1200 ; 1000 ; 563 ; 285 ; 3971 ; 24000
1200 ; 1000 ; 533 ; 325 ; 3935 ; 24000
1200 ; 1000 ; 553 ; 291 ; 3858 ; 24000
1200 ; 1000 ; 527 ; 325 ; 3942 ; 24000
1200 ; 1000 ; 550 ; 319 ; 3981 ; 24000
1200 ; 1000 ; 515 ; 306 ; 3857 ; 24000
1200 ; 1000 ; 518 ; 278 ; 3839 ; 24000
1200 ; 1000 ; 521 ; 280 ; 3812 ; 24000
1200 ; 1000 ; 535 ; 294 ; 3928 ; 24000
1200 ; 1000 ; 538 ; 302 ; 3998 ; 24000
2600 ; 1000 ; 603 ; 301 ; 4814 ; 24000
2600 ; 1000 ; 591 ; 292 ; 4797 ; 24000
2600 ; 1000 ; 586 ; 301 ; 4855 ; 24000
2600 ; 1000 ; 590 ; 306 ; 4825 ; 24000
2600 ; 1000 ; 610 ; 267 ; 4897 ; 24000
2600 ; 1000 ; 563 ; 337 ; 4838 ; 24000
2600 ; 1000 ; 583 ; 311 ; 4993 ; 24000
2600 ; 1000 ; 562 ; 298 ; 4789 ; 24000
2600 ; 1000 ; 580 ; 303 ; 4787 ; 24000
2600 ; 1000 ; 575 ; 298 ; 4912 ; 24000
3200 ; 1000 ; 621 ; 300 ; 5141 ; 24000
3200 ; 1000 ; 630 ; 294 ; 5291 ; 24000
3200 ; 1000 ; 599 ; 286 ; 5150 ; 24000
3200 ; 1000 ; 606 ; 310 ; 5104 ; 24000
3200 ; 1000 ; 631 ; 316 ; 5396 ; 24000
3200 ; 1000 ; 632 ; 290 ; 5235 ; 24000
3200 ; 1000 ; 608 ; 287 ; 5248 ; 24000
3200 ; 1000 ; 601 ; 302 ; 5256 ; 24000
3200 ; 1000 ; 597 ; 327 ; 5243 ; 24000
3200 ; 1000 ; 604 ; 291 ; 5238 ; 24000
3800 ; 1000 ; 665 ; 290 ; 5525 ; 24000
3800 ; 1000 ; 614 ; 265 ; 5342 ; 24000
3800 ; 1000 ; 621 ; 315 ; 5258 ; 24000
3800 ; 1000 ; 615 ; 308 ; 5564 ; 24000
3800 ; 1000 ; 616 ; 326 ; 5443 ; 24000
3800 ; 1000 ; 598 ; 297 ; 5300 ; 24000
3800 ; 1000 ; 613 ; 302 ; 5259 ; 24000
3800 ; 1000 ; 609 ; 302 ; 5279 ; 24000
3800 ; 1000 ; 610 ; 309 ; 5412 ; 24000
3800 ; 1000 ; 626 ; 311 ; 5495 ; 24000
3000 ; 1000 ; 613 ; 300 ; 5117 ; 24000
3000 ; 1000 ; 610 ; 295 ; 5175 ; 24000
3000 ; 1000 ; 619 ; 268 ; 5170 ; 24000
3000 ; 1000 ; 622 ; 309 ; 5242 ; 24000
3000 ; 1000 ; 594 ; 298 ; 5018 ; 24000
3000 ; 1000 ; 606 ; 300 ; 5078 ; 24000
3000 ; 1000 ; 600 ; 297 ; 5049 ; 24000
3000 ; 1000 ; 564 ; 294 ; 5009 ; 24000
3000 ; 1000 ; 579 ; 319 ; 4953 ; 24000
3000 ; 1000 ; 584 ; 312 ; 5008 ; 24000
3600 ; 1000 ; 649 ; 313 ; 5411 ; 24000
3600 ; 1000 ; 619 ; 267 ; 5440 ; 24000
3600 ; 1000 ; 603 ; 321 ; 5364 ; 24000
3600 ; 1000 ; 633 ; 323 ; 5459 ; 24000
3600 ; 1000 ; 599 ; 320 ; 5306 ; 24000
3600 ; 1000 ; 606 ; 332 ; 5380 ; 24000
3600 ; 1000 ; 629 ; 296 ; 5480 ; 24000
3600 ; 1000 ; 596 ; 300 ; 5342 ; 24000
3600 ; 1000 ; 605 ; 316 ; 5374 ; 24000
3600 ; 1000 ; 629 ; 316 ; 5436 ; 24000
2200 ; 1000 ; 583 ; 291 ; 4638 ; 24000
2200 ; 1000 ; 544 ; 314 ; 4501 ; 24000
2200 ; 1000 ; 567 ; 305 ; 4603 ; 24000
2200 ; 1000 ; 540 ; 291 ; 4611 ; 24000
2200 ; 1000 ; 568 ; 335 ; 4550 ; 24000
2200 ; 1000 ; 561 ; 318 ; 4623 ; 24000
2200 ; 1000 ; 566 ; 293 ; 4483 ; 24000
2200 ; 1000 ; 587 ; 307 ; 4568 ; 24000
2200 ; 1000 ; 588 ; 309 ; 4802 ; 24000
2200 ; 1000 ; 569 ; 299 ; 4655 ; 24000
8000 ; 1000 ; 671 ; 286 ; 6329 ; 24000
8000 ; 1000 ; 651 ; 302 ; 6229 ; 24000
8000 ; 1000 ; 676 ; 300 ; 6465 ; 24000
8000 ; 1000 ; 691 ; 307 ; 6461 ; 24000
8000 ; 1000 ; 668 ; 312 ; 6347 ; 24000
8000 ; 1000 ; 669 ; 296 ; 6462 ; 24000
8000 ; 1000 ; 662 ; 325 ; 6295 ; 24000
8000 ; 1000 ; 689 ; 280 ; 6434 ; 24000
8000 ; 1000 ; 653 ; 309 ; 6312 ; 24000
8000 ; 1000 ; 682 ; 324 ; 6361 ; 24000
3000 ; 1000 ; 575 ; 292 ; 4996 ; 24000
3000 ; 1000 ; 577 ; 296 ; 4885 ; 24000
3000 ; 1000 ; 602 ; 288 ; 5148 ; 24000
3000 ; 1000 ; 592 ; 290 ; 5139 ; 24000
3000 ; 1000 ; 591 ; 313 ; 5202 ; 24000
3000 ; 1000 ; 610 ; 305 ; 5106 ; 24000
3000 ; 1000 ; 587 ; 298 ; 5065 ; 24000
3000 ; 1000 ; 583 ; 306 ; 5032 ; 24000
3000 ; 1000 ; 577 ; 321 ; 5003 ; 24000
3000 ; 1000 ; 575 ; 298 ; 4913 ; 24000
800 ; 1000 ; 475 ; 305 ; 3367 ; 24000
800 ; 1000 ; 493 ; 297 ; 3362 ; 24000
800 ; 1000 ; 512 ; 293 ; 3474 ; 24000
800 ; 1000 ; 524 ; 313 ; 3418 ; 24000
800 ; 1000 ; 470 ; 282 ; 3364 ; 24000
800 ; 1000 ; 510 ; 334 ; 3389 ; 24000
800 ; 1000 ; 517 ; 289 ; 3338 ; 24000
800 ; 1000 ; 488 ; 303 ; 3287 ; 24000
800 ; 1000 ; 496 ; 305 ; 3367 ; 24000
800 ; 1000 ; 530 ; 297 ; 3456 ; 24000
1800 ; 1000 ; 559 ; 280 ; 4514 ; 24000
1800 ; 1000 ; 553 ; 275 ; 4435 ; 24000
1800 ; 1000 ; 574 ; 293 ; 4491 ; 24000
1800 ; 1000 ; 539 ; 322 ; 4280 ; 24000
1800 ; 1000 ; 551 ; 305 ; 4356 ; 24000
1800 ; 1000 ; 557 ; 317 ; 4367 ; 24000
1800 ; 1000 ; 558 ; 301 ; 4338 ; 24000
1800 ; 1000 ; 542 ; 298 ; 4380 ; 24000
1800 ; 1000 ; 528 ; 309 ; 4256 ; 24000
1800 ; 1000 ; 565 ; 282 ; 4274 ; 24000
1000 ; 1000 ; 507 ; 297 ; 3643 ; 24000
1000 ; 1000 ; 496 ; 300 ; 3562 ; 24000
1000 ; 1000 ; 489 ; 306 ; 3551 ; 24000
1000 ; 1000 ; 503 ; 311 ; 3605 ; 24000
1000 ; 1000 ; 524 ; 309 ; 3721 ; 24000
1000 ; 1000 ; 532 ; 308 ; 3746 ; 24000
1000 ; 1000 ; 495 ; 335 ; 3636 ; 24000
1000 ; 1000 ; 503 ; 295 ; 3617 ; 24000
1000 ; 1000 ; 534 ; 296 ; 3672 ; 24000
1000 ; 1000 ; 505 ; 338 ; 3674 ; 24000
600 ; 1000 ; 469 ; 304 ; 3008 ; 24000
600 ; 1000 ; 470 ; 288 ; 2903 ; 24000
600 ; 1000 ; 514 ; 317 ; 3072 ; 24000
600 ; 1000 ; 486 ; 325 ; 2997 ; 24000
600 ; 1000 ; 499 ; 294 ; 3035 ; 24000
600 ; 1000 ; 467 ; 299 ; 2949 ; 24000
600 ; 1000 ; 457 ; 312 ; 2993 ; 24000
600 ; 1000 ; 466 ; 290 ; 2938 ; 24000
600 ; 1000 ; 474 ; 266 ; 3038 ; 24000
600 ; 1000 ; 464 ; 298 ; 2964 ; 24000
1800 ; 1000 ; 577 ; 290 ; 4371 ; 24000
1800 ; 1000 ; 574 ; 294 ; 4415 ; 24000
1800 ; 1000 ; 562 ; 312 ; 4486 ; 24000
1800 ; 1000 ; 566 ; 314 ; 4469 ; 24000
1800 ; 1000 ; 558 ; 295 ; 4379 ; 24000
1800 ; 1000 ; 554 ; 286 ; 4493 ; 24000
1800 ; 1000 ; 579 ; 306 ; 4578 ; 24000
1800 ; 1000 ; 544 ; 319 ; 4313 ; 24000
1800 ; 1000 ; 526 ; 295 ; 4210 ; 24000
1800 ; 1000 ; 538 ; 301 ; 4283 ; 24000
400 ; 1000 ; 467 ; 315 ; 2575 ; 24000
400 ; 1000 ; 432 ; 316 ; 2569 ; 24000
400 ; 1000 ; 463 ; 309 ; 2607 ; 24000
400 ; 1000 ; 439 ; 279 ; 2663 ; 24000
400 ; 1000 ; 458 ; 292 ; 2613 ; 24000
400 ; 1000 ; 409 ; 297 ; 2405 ; 24000
400 ; 1000 ; 438 ; 310 ; 2623 ; 24000
400 ; 1000 ; 477 ; 302 ; 2582 ; 24000
400 ; 1000 ; 414 ; 269 ; 2550 ; 24000
400 ; 1000 ; 454 ; 309 ; 2528 ; 24000
3000 ; 1000 ; 589 ; 320 ; 4976 ; 24000
3000 ; 1000 ; 566 ; 323 ; 4999 ; 24000
3000 ; 1000 ; 608 ; 288 ; 5123 ; 24000
3000 ; 1000 ; 620 ; 316 ; 5054 ; 24000
3000 ; 1000 ; 594 ; 280 ; 5199 ; 24000
3000 ; 1000 ; 625 ; 279 ; 5088 ; 24000
3000 ; 1000 ; 601 ; 309 ; 5081 ; 24000
3000 ; 1000 ; 584 ; 323 ; 5067 ; 24000
3000 ; 1000 ; 602 ; 295 ; 5028 ; 24000
3000 ; 1000 ; 568 ; 287 ; 4930 ; 24000
600 ; 1000 ; 458 ; 301 ; 2944 ; 24000
600 ; 1000 ; 458 ; 322 ; 3022 ; 24000
600 ; 1000 ; 485 ; 326 ; 3022 ; 24000
600 ; 1000 ; 478 ; 290 ; 3071 ; 24000
600 ; 1000 ; 477 ; 303 ; 3011 ; 24000
